year,snapshot_date,country,rank,country_code,rating,rank_max,rating_max,rank_avg,rating_avg,rank_min,rating_min,matches_total,matches_home,matches_away,matches_neutral,wins,losses,draws,goals_for,goals_against,confederation,is_host
1942,1942-12-31,Haiti,73,HT,1336,54,1336,66,1295,79,1265,19,18,1,0,7,8,4,26,32,CONCACAF,0
1942,1942-12-31,Japan,81,JP,1289,30,1291,61,1207,82,1126,20,7,6,7,5,14,1,30,83,AFC,0
1942,1942-12-31,Panama,84,PA,1277,69,1314,83,1269,87,1260,12,5,4,3,2,7,3,19,41,CONCACAF,0
1942,1942-12-31,Ecuador,89,EC,1244,69,1340,81,1275,89,1244,19,0,4,15,2,16,1,19,85,CONMEBOL,0
1943,1943-12-31,Argentina,2,AR,2072,1,2129,3,2001,10,1855,253,113,102,38,137,61,55,535,303,CONMEBOL,0
1943,1943-12-31,Scotland,3,SQ,1998,1,2104,4,1964,11,1781,198,93,105,0,123,37,38,529,244,UEFA,0
1943,1943-12-31,England,4,EN,1997,1,2213,3,1998,12,1810,296,117,175,4,196,59,41,1009,369,UEFA,0
1943,1943-12-31,Uruguay,5,UY,1990,1,2104,5,1943,12,1827,219,89,91,39,103,76,40,397,302,CONMEBOL,0
1943,1943-12-31,Spain,6,ES,1945,1,2036,5,1962,9,1901,63,25,29,9,39,13,11,149,72,UEFA,0
1943,1943-12-31,Austria,7,AT,1922,1,2070,7,1889,13,1785,195,91,96,8,94,60,41,467,358,UEFA,0
1943,1943-12-31,Germany,8,DE,1909,7,1913,14,1740,25,1637,202,98,92,12,100,64,38,533,371,UEFA,0
1943,1943-12-31,Brazil,9,BR,1872,5,1939,8,1889,14,1805,74,22,22,30,33,28,13,148,137,CONMEBOL,0
1943,1943-12-31,Croatia,11,HR,1869,7,1917,9,1885,12,1855,18,7,11,0,8,6,4,35,28,UEFA,0
1943,1943-12-31,Mexico,14,MX,1813,13,1813,24,1688,48,1498,29,9,5,15,20,7,2,99,56,CONCACAF,1
1943,1943-12-31,Sweden,15,SE,1764,5,1894,16,1712,32,1579,246,121,109,16,117,92,37,662,492,UEFA,0
1943,1943-12-31,Switzerland,16,CH,1744,11,1795,22,1599,40,1485,192,91,88,13,54,106,32,300,468,UEFA,0
1943,1943-12-31,Paraguay,17,PY,1738,10,1864,17,1734,25,1647,77,19,27,31,23,42,12,104,161,CONMEBOL,0
1943,1943-12-31,Australia,18,AU,1714,16,1729,29,1622,41,1528,42,31,11,0,23,14,5,126,94,AFC,0
1943,1943-12-31,South Korea,20,KR,1702,20,1702,21,1702,21,1702,1,1,0,0,1,0,0,5,0,AFC,0
1943,1943-12-31,United States,25,US,1670,12,1784,19,1704,28,1670,24,4,12,8,8,14,2,51,80,CONCACAF,1
1943,1943-12-31,France,27,FR,1669,9,1690,25,1593,40,1514,162,89,63,10,50,95,17,282,494,UEFA,0
1943,1943-12-31,Portugal,28,PT,1664,17,1749,24,1679,35,1645,42,23,15,4,12,23,7,62,92,UEFA,0
1943,1943-12-31,Norway,28,NO,1664,14,1793,25,1560,39,1364,144,71,62,11,48,69,27,263,366,UEFA,0
1943,1943-12-31,Tunisia,30,TN,1660,24,1660,29,1652,33,1610,4,1,3,0,3,0,1,10,4,CAF,0
1943,1943-12-31,Netherlands,31,NL,1658,3,2003,14,1805,33,1606,171,88,69,14,77,66,28,413,368,UEFA,0
1943,1943-12-31,South Africa,33,ZA,1654,7,1847,16,1762,34,1654,22,15,7,0,3,19,0,30,68,CAF,0
1943,1943-12-31,Egypt,36,EG,1646,16,1761,24,1675,36,1646,20,4,6,10,9,8,3,54,52,CAF,0
1943,1943-12-31,Algeria,37,DZ,1640,21,1690,31,1648,37,1640,4,3,1,0,0,3,1,4,10,CAF,0
1943,1943-12-31,Canada,39,CA,1619,25,1619,32,1616,40,1589,13,1,12,0,5,6,2,20,26,CONCACAF,1
1943,1943-12-31,Iran,46,IR,1571,44,1571,46,1571,46,1571,1,0,1,0,0,1,0,0,1,AFC,0
1943,1943-12-31,Curaçao,49,CW,1541,26,1611,38,1576,50,1535,41,18,20,3,21,7,13,86,57,CONCACAF,0
1943,1943-12-31,Belgium,50,BE,1535,5,1930,23,1699,51,1503,194,100,88,6,64,98,32,388,498,UEFA,0
1943,1943-12-31,New Zealand,63,NZ,1432,29,1572,45,1504,63,1432,16,10,6,0,5,9,2,30,51,OFC,0
1943,1943-12-31,Turkey,68,TR,1358,37,1541,55,1410,68,1358,42,20,18,4,8,26,8,73,114,UEFA,0
1943,1943-12-31,Colombia,71,CO,1345,56,1444,67,1351,71,1345,9,4,1,4,3,6,0,16,19,CONMEBOL,0
1943,1943-12-31,Haiti,73,HT,1336,54,1336,66,1297,79,1265,19,18,1,0,7,8,4,26,32,CONCACAF,0
1943,1943-12-31,Japan,81,JP,1289,30,1291,62,1210,82,1126,20,7,6,7,5,14,1,30,83,AFC,0
1943,1943-12-31,Panama,84,PA,1277,69,1314,83,1270,87,1260,12,5,4,3,2,7,3,19,41,CONCACAF,0
1943,1943-12-31,Ecuador,89,EC,1244,69,1340,83,1269,89,1244,19,0,4,15,2,16,1,19,85,CONMEBOL,0
1944,1944-12-31,Argentina,2,AR,2081,1,2129,3,2002,10,1855,257,115,104,38,139,62,56,548,311,CONMEBOL,0
1944,1944-12-31,Scotland,3,SQ,1998,1,2104,4,1965,11,1781,198,93,105,0,123,37,38,529,244,UEFA,0
1944,1944-12-31,England,4,EN,1997,1,2213,3,1998,12,1810,296,117,175,4,196,59,41,1009,369,UEFA,0
1944,1944-12-31,Spain,5,ES,1945,1,2036,5,1962,9,1901,63,25,29,9,39,13,11,149,72,UEFA,0
1944,1944-12-31,Uruguay,6,UY,1943,1,2104,5,1944,12,1827,225,91,95,39,104,80,41,406,325,CONMEBOL,0
1944,1944-12-31,Austria,7,AT,1922,1,2070,7,1889,13,1785,195,91,96,8,94,60,41,467,358,UEFA,0
1944,1944-12-31,Brazil,8,BR,1910,5,1939,8,1889,14,1805,76,24,22,30,35,28,13,158,138,CONMEBOL,0
1944,1944-12-31,Germany,9,DE,1909,7,1913,14,1745,25,1637,202,98,92,12,100,64,38,533,371,UEFA,0
1944,1944-12-31,Croatia,10,HR,1874,7,1917,9,1882,12,1855,19,8,11,0,9,6,4,42,31,UEFA,0
1944,1944-12-31,Mexico,14,MX,1813,13,1813,23,1694,48,1498,29,9,5,15,20,7,2,99,56,CONCACAF,1
1944,1944-12-31,Sweden,15,SE,1764,5,1894,16,1714,32,1579,246,121,109,16,117,92,37,662,492,UEFA,0
1944,1944-12-31,Switzerland,16,CH,1744,11,1795,22,1602,40,1485,192,91,88,13,54,106,32,300,468,UEFA,0
1944,1944-12-31,Paraguay,17,PY,1738,10,1864,17,1734,25,1647,77,19,27,31,23,42,12,104,161,CONMEBOL,0
1944,1944-12-31,Australia,18,AU,1714,16,1729,28,1626,41,1528,42,31,11,0,23,14,5,126,94,AFC,0
1944,1944-12-31,South Korea,20,KR,1702,20,1702,21,1702,21,1702,1,1,0,0,1,0,0,5,0,AFC,0
1944,1944-12-31,Iraq,25,IQ,1676,25,1676,25,1676,25,1670,2,0,2,0,1,1,0,3,5,AFC,0
1944,1944-12-31,France,26,FR,1675,9,1690,25,1595,40,1514,163,90,63,10,51,95,17,285,495,UEFA,0
1944,1944-12-31,United States,27,US,1670,12,1784,19,1703,28,1670,24,4,12,8,8,14,2,51,80,CONCACAF,1
1944,1944-12-31,Portugal,29,PT,1664,17,1749,24,1679,35,1645,42,23,15,4,12,23,7,62,92,UEFA,0
1944,1944-12-31,Norway,29,NO,1664,14,1793,25,1563,39,1364,144,71,62,11,48,69,27,263,366,UEFA,0
1944,1944-12-31,Tunisia,31,TN,1660,24,1660,29,1652,33,1610,4,1,3,0,3,0,1,10,4,CAF,0
1944,1944-12-31,Netherlands,32,NL,1658,3,2003,14,1801,33,1606,171,88,69,14,77,66,28,413,368,UEFA,0
1944,1944-12-31,South Africa,34,ZA,1654,7,1847,17,1759,34,1654,22,15,7,0,3,19,0,30,68,CAF,0
1944,1944-12-31,Egypt,36,EG,1646,16,1761,25,1674,37,1646,20,4,6,10,9,8,3,54,52,CAF,0
1944,1944-12-31,Algeria,38,DZ,1640,21,1690,32,1648,38,1640,4,3,1,0,0,3,1,4,10,CAF,0
1944,1944-12-31,Canada,40,CA,1619,25,1619,32,1616,40,1589,13,1,12,0,5,6,2,20,26,CONCACAF,1
1944,1944-12-31,Iran,46,IR,1571,44,1571,46,1571,47,1571,1,0,1,0,0,1,0,0,1,AFC,0
1944,1944-12-31,Curaçao,47,CW,1570,26,1611,38,1575,57,1501,50,23,22,5,27,9,14,112,71,CONCACAF,0
1944,1944-12-31,Belgium,51,BE,1529,5,1930,23,1695,51,1503,195,100,89,6,64,99,32,389,501,UEFA,0
1944,1944-12-31,New Zealand,64,NZ,1432,29,1572,46,1501,64,1432,16,10,6,0,5,9,2,30,51,OFC,0
1944,1944-12-31,Turkey,68,TR,1358,37,1541,56,1408,69,1358,42,20,18,4,8,26,8,73,114,UEFA,0
1944,1944-12-31,Colombia,72,CO,1345,56,1444,68,1350,73,1345,9,4,1,4,3,6,0,16,19,CONMEBOL,0
1944,1944-12-31,Haiti,82,HT,1301,54,1336,67,1298,82,1265,22,18,2,2,7,10,5,27,40,CONCACAF,0
1944,1944-12-31,Japan,83,JP,1289,30,1291,63,1213,83,1126,20,7,6,7,5,14,1,30,83,AFC,0
1944,1944-12-31,Panama,87,PA,1277,69,1314,84,1271,87,1260,12,5,4,3,2,7,3,19,41,CONCACAF,0
1944,1944-12-31,Ecuador,90,EC,1244,69,1340,84,1265,91,1244,19,0,4,15,2,16,1,19,85,CONMEBOL,0
1945,1945-12-31,Argentina,2,AR,2033,1,2129,3,2004,10,1855,273,118,112,43,149,65,59,600,344,CONMEBOL,0
1945,1945-12-31,Scotland,3,SQ,2013,1,2104,4,1965,11,1781,199,94,105,0,124,37,38,531,244,UEFA,0
1945,1945-12-31,Brazil,4,BR,1993,4,1993,8,1891,14,1805,85,27,23,35,42,30,13,189,150,CONMEBOL,0
1945,1945-12-31,Spain,5,ES,1943,1,2036,5,1961,9,1901,65,26,30,9,40,13,12,155,76,UEFA,0
1945,1945-12-31,England,6,EN,1937,1,2213,3,1997,12,1810,300,119,177,4,197,61,42,1013,375,UEFA,0
1945,1945-12-31,Germany,7,DE,1909,7,1913,14,1749,25,1637,202,98,92,12,100,64,38,533,371,UEFA,0
1945,1945-12-31,Austria,8,AT,1899,1,2070,7,1890,13,1785,198,92,98,8,95,62,41,473,366,UEFA,0
1945,1945-12-31,Uruguay,11,UY,1855,1,2104,5,1942,12,1827,234,93,97,44,107,84,43,425,340,CONMEBOL,0
1945,1945-12-31,Mexico,13,MX,1813,13,1813,23,1699,48,1498,29,9,5,15,20,7,2,99,56,CONCACAF,1
1945,1945-12-31,Switzerland,14,CH,1803,11,1803,22,1606,40,1485,197,96,88,13,58,106,33,312,473,UEFA,0
1945,1945-12-31,Sweden,15,SE,1793,5,1894,16,1715,32,1579,253,125,112,16,123,93,37,695,503,UEFA,0
1945,1945-12-31,Paraguay,16,PY,1766,10,1864,17,1735,25,1647,81,21,29,31,24,45,12,115,175,CONMEBOL,0
1945,1945-12-31,Australia,17,AU,1714,16,1729,28,1630,41,1528,42,31,11,0,23,14,5,126,94,AFC,0
1945,1945-12-31,South Korea,20,KR,1702,19,1702,20,1702,21,1702,1,1,0,0,1,0,0,5,0,AFC,0
1945,1945-12-31,Iraq,24,IQ,1678,24,1678,25,1677,25,1670,3,1,2,0,2,1,0,7,6,AFC,0
1945,1945-12-31,United States,25,US,1670,12,1784,20,1702,28,1670,24,4,12,8,8,14,2,51,80,CONCACAF,1
1945,1945-12-31,France,27,FR,1661,9,1690,25,1597,40,1514,167,90,67,10,51,98,18,289,504,UEFA,0
1945,1945-12-31,Portugal,27,PT,1661,17,1749,24,1678,35,1645,45,24,17,4,12,25,8,66,99,UEFA,0
1945,1945-12-31,Tunisia,29,TN,1660,24,1660,29,1653,33,1610,4,1,3,0,3,0,1,10,4,CAF,0
1945,1945-12-31,Netherlands,30,NL,1658,3,2003,15,1798,33,1606,171,88,69,14,77,66,28,413,368,UEFA,0
1945,1945-12-31,South Africa,33,ZA,1654,7,1847,17,1757,35,1654,22,15,7,0,3,19,0,30,68,CAF,0
1945,1945-12-31,Egypt,34,EG,1646,16,1761,25,1673,37,1646,20,4,6,10,9,8,3,54,52,CAF,0
1945,1945-12-31,Algeria,36,DZ,1640,21,1690,32,1647,39,1640,4,3,1,0,0,3,1,4,10,CAF,0
1945,1945-12-31,Norway,38,NO,1623,14,1793,25,1566,39,1364,147,72,64,11,48,72,27,266,385,UEFA,0
1945,1945-12-31,Canada,40,CA,1619,25,1619,33,1616,42,1589,13,1,12,0,5,6,2,20,26,CONCACAF,1
1945,1945-12-31,Iran,44,IR,1571,44,1571,45,1571,47,1571,1,0,1,0,0,1,0,0,1,AFC,0
1945,1945-12-31,Curaçao,48,CW,1545,26,1611,39,1574,57,1501,52,23,24,5,27,11,14,114,75,CONCACAF,0
1945,1945-12-31,Belgium,51,BE,1516,5,1930,24,1691,54,1503,197,101,90,6,65,100,32,392,506,UEFA,0
1945,1945-12-31,New Zealand,62,NZ,1432,29,1572,47,1498,64,1432,16,10,6,0,5,9,2,30,51,OFC,0
1945,1945-12-31,Turkey,67,TR,1358,37,1541,56,1406,69,1358,42,20,18,4,8,26,8,73,114,UEFA,0
1945,1945-12-31,Colombia,68,CO,1354,56,1444,68,1350,75,1330,15,4,2,9,4,10,1,23,44,CONMEBOL,0
1945,1945-12-31,Haiti,80,HT,1301,54,1336,68,1298,82,1265,22,18,2,2,7,10,5,27,40,CONCACAF,0
1945,1945-12-31,Japan,82,JP,1289,30,1291,64,1215,83,1126,20,7,6,7,5,14,1,30,83,AFC,0
1945,1945-12-31,Panama,86,PA,1277,69,1314,84,1272,87,1260,12,5,4,3,2,7,3,19,41,CONCACAF,0
1945,1945-12-31,Ecuador,90,EC,1210,69,1340,85,1258,92,1210,25,0,5,20,2,21,2,28,112,CONMEBOL,0
1946,1946-12-31,Argentina,2,AR,2081,1,2129,3,2006,10,1855,278,123,112,43,154,65,59,617,347,CONMEBOL,0
1946,1946-12-31,England,3,EN,1975,1,2213,3,1996,12,1810,309,124,181,4,203,63,43,1041,385,UEFA,0
1946,1946-12-31,Brazil,4,BR,1973,4,1996,8,1894,14,1805,92,27,26,39,45,32,15,206,162,CONMEBOL,0
1946,1946-12-31,Scotland,4,SQ,1973,1,2104,4,1966,11,1781,206,98,108,0,127,38,41,543,254,UEFA,0
1946,1946-12-31,Spain,6,ES,1925,1,2036,5,1960,9,1901,66,27,30,9,40,14,12,155,77,UEFA,0
1946,1946-12-31,Germany,7,DE,1909,7,1913,14,1753,25,1637,202,98,92,12,100,64,38,533,371,UEFA,0
1946,1946-12-31,Austria,10,AT,1847,1,2070,7,1890,13,1785,204,94,102,8,96,67,41,482,381,UEFA,0
1946,1946-12-31,Uruguay,11,UY,1823,1,2104,5,1939,12,1823,241,95,98,48,110,87,44,441,353,CONMEBOL,0
1946,1946-12-31,Mexico,12,MX,1813,12,1813,22,1704,48,1498,29,9,5,15,20,7,2,99,56,CONCACAF,1
1946,1946-12-31,Czechia,13,CZ,1806,3,1956,8,1876,14,1791,146,61,73,12,70,41,35,358,261,UEFA,0
1946,1946-12-31,Sweden,13,SE,1806,5,1894,16,1717,32,1579,258,127,115,16,126,94,38,716,511,UEFA,0
1946,1946-12-31,Paraguay,15,PY,1780,10,1864,17,1736,25,1647,86,21,30,35,26,47,13,123,183,CONMEBOL,0
1946,1946-12-31,Switzerland,15,CH,1780,11,1803,22,1611,40,1485,202,97,92,13,59,110,33,319,490,UEFA,0
1946,1946-12-31,Australia,18,AU,1714,16,1729,28,1633,41,1528,42,31,11,0,23,14,5,126,94,AFC,0
1946,1946-12-31,France,20,FR,1709,9,1709,25,1599,40,1514,171,93,68,10,54,99,18,298,508,UEFA,0
1946,1946-12-31,South Korea,21,KR,1702,19,1702,20,1702,21,1702,1,1,0,0,1,0,0,5,0,AFC,0
1946,1946-12-31,Portugal,24,PT,1680,17,1749,24,1678,35,1645,47,26,17,4,14,25,8,71,101,UEFA,0
1946,1946-12-31,Iraq,25,IQ,1678,23,1678,25,1677,26,1670,3,1,2,0,2,1,0,7,6,AFC,0
1946,1946-12-31,United States,28,US,1670,12,1784,20,1701,29,1670,24,4,12,8,8,14,2,51,80,CONCACAF,1
1946,1946-12-31,Netherlands,30,NL,1667,3,2003,15,1795,33,1606,175,89,72,14,79,67,29,429,383,UEFA,0
1946,1946-12-31,Tunisia,32,TN,1660,24,1660,29,1653,33,1610,4,1,3,0,3,0,1,10,4,CAF,0
1946,1946-12-31,South Africa,34,ZA,1654,7,1847,17,1754,35,1654,22,15,7,0,3,19,0,30,68,CAF,0
1946,1946-12-31,Egypt,35,EG,1646,16,1761,26,1672,37,1646,20,4,6,10,9,8,3,54,52,CAF,0
1946,1946-12-31,Algeria,36,DZ,1640,21,1690,33,1647,39,1640,4,3,1,0,0,3,1,4,10,CAF,0
1946,1946-12-31,Canada,39,CA,1619,25,1619,33,1617,42,1589,13,1,12,0,5,6,2,20,26,CONCACAF,1
1946,1946-12-31,Norway,42,NO,1592,14,1793,26,1567,43,1364,153,75,67,11,50,76,27,283,401,UEFA,0
1946,1946-12-31,Iran,44,IR,1571,44,1571,45,1571,47,1571,1,0,1,0,0,1,0,0,1,AFC,0
1946,1946-12-31,Curaçao,45,CW,1563,26,1611,39,1574,57,1501,62,25,27,10,33,13,16,152,89,CONCACAF,0
1946,1946-12-31,Belgium,51,BE,1524,5,1930,25,1687,54,1503,202,103,93,6,66,102,34,406,518,UEFA,0
1946,1946-12-31,Colombia,55,CO,1495,55,1495,68,1352,75,1330,21,10,2,9,10,10,1,43,51,CONMEBOL,0
1946,1946-12-31,New Zealand,62,NZ,1432,29,1572,48,1495,64,1432,16,10,6,0,5,9,2,30,51,OFC,0
1946,1946-12-31,Panama,69,PA,1385,69,1385,84,1269,89,1213,25,5,8,12,8,11,6,53,70,CONCACAF,0
1946,1946-12-31,Turkey,71,TR,1358,37,1541,57,1404,71,1358,42,20,18,4,8,26,8,73,114,UEFA,0
1946,1946-12-31,Haiti,81,HT,1301,54,1336,68,1298,82,1265,22,18,2,2,7,10,5,27,40,CONCACAF,0
1946,1946-12-31,Japan,83,JP,1289,30,1291,64,1218,83,1126,20,7,6,7,5,14,1,30,83,AFC,0
1946,1946-12-31,Ecuador,91,EC,1210,69,1340,85,1253,92,1210,25,0,5,20,2,21,2,28,112,CONMEBOL,0
1947,1947-12-31,Argentina,1,AR,2097,1,2129,3,2008,10,1855,287,124,114,49,161,65,61,651,356,CONMEBOL,0
1947,1947-12-31,England,3,EN,2001,1,2213,3,1996,12,1810,317,128,185,4,208,64,45,1069,393,UEFA,0
1947,1947-12-31,Brazil,4,BR,1977,3,1996,8,1896,14,1805,94,28,27,39,46,32,16,209,164,CONMEBOL,0
1947,1947-12-31,Germany,6,DE,1909,6,1913,14,1757,25,1637,202,98,92,12,100,64,38,533,371,UEFA,0
1947,1947-12-31,Spain,7,ES,1888,1,2036,5,1957,9,1888,68,27,32,9,40,16,12,158,84,UEFA,0
1947,1947-12-31,Scotland,7,SQ,1888,1,2104,4,1966,11,1781,211,99,112,0,128,41,42,552,261,UEFA,0
1947,1947-12-31,Austria,9,AT,1864,1,2070,7,1889,13,1785,208,96,104,8,98,69,41,495,393,UEFA,0
1947,1947-12-31,Sweden,10,SE,1862,5,1894,16,1720,32,1579,265,131,117,17,132,95,38,749,523,UEFA,0
1947,1947-12-31,Mexico,11,MX,1860,9,1860,22,1709,48,1498,31,9,6,16,22,7,2,107,57,CONCACAF,1
1947,1947-12-31,Paraguay,12,PY,1841,10,1864,17,1738,25,1647,93,21,31,41,31,48,14,139,194,CONMEBOL,0
1947,1947-12-31,Czechia,14,CZ,1833,3,1956,9,1874,15,1791,152,64,76,12,74,42,36,379,274,UEFA,0
1947,1947-12-31,Uruguay,15,UY,1820,1,2104,5,1937,15,1815,252,97,101,54,115,91,46,469,370,CONMEBOL,0
1947,1947-12-31,Switzerland,16,CH,1762,11,1803,22,1614,40,1485,208,100,95,13,61,113,34,331,505,UEFA,0
1947,1947-12-31,France,17,FR,1760,9,1760,25,1602,40,1514,177,96,71,10,59,100,18,313,516,UEFA,0
1947,1947-12-31,South Africa,19,ZA,1726,7,1847,18,1753,35,1654,31,15,16,0,10,20,1,66,89,CAF,0
1947,1947-12-31,South Korea,24,KR,1702,19,1702,21,1702,24,1702,1,1,0,0,1,0,0,5,0,AFC,0
1947,1947-12-31,Netherlands,26,NL,1687,3,2003,15,1792,33,1606,179,91,74,14,82,68,29,439,391,UEFA,0
1947,1947-12-31,Portugal,27,PT,1683,17,1749,24,1679,35,1645,53,30,19,4,16,28,9,81,119,UEFA,0
1947,1947-12-31,Australia,29,AU,1678,16,1729,27,1635,41,1528,47,36,11,0,24,17,6,138,106,AFC,0
1947,1947-12-31,Iraq,29,IQ,1678,23,1678,25,1678,29,1670,3,1,2,0,2,1,0,7,6,AFC,0
1947,1947-12-31,Tunisia,31,TN,1660,24,1660,29,1654,33,1610,4,1,3,0,3,0,1,10,4,CAF,0
1947,1947-12-31,Egypt,33,EG,1646,16,1761,26,1671,37,1646,20,4,6,10,9,8,3,54,52,CAF,0
1947,1947-12-31,Algeria,35,DZ,1640,21,1690,33,1646,39,1640,4,3,1,0,0,3,1,4,10,CAF,0
1947,1947-12-31,Canada,37,CA,1619,25,1619,33,1617,42,1589,13,1,12,0,5,6,2,20,26,CONCACAF,1
1947,1947-12-31,United States,39,US,1591,12,1784,20,1699,41,1591,26,4,13,9,8,16,2,53,90,CONCACAF,1
1947,1947-12-31,Norway,41,NO,1572,14,1793,26,1567,43,1364,160,77,71,12,53,79,28,300,422,UEFA,0
1947,1947-12-31,Iran,42,IR,1571,42,1571,45,1571,47,1571,1,0,1,0,0,1,0,0,1,AFC,0
1947,1947-12-31,Belgium,51,BE,1515,5,1930,25,1683,54,1503,208,106,96,6,67,107,34,414,536,UEFA,0
1947,1947-12-31,Curaçao,57,CW,1477,26,1611,40,1571,58,1477,73,29,34,10,36,18,19,169,116,CONCACAF,0
1947,1947-12-31,Colombia,66,CO,1408,54,1495,67,1366,75,1330,28,10,3,15,10,15,3,45,70,CONMEBOL,0
1947,1947-12-31,New Zealand,68,NZ,1396,29,1572,48,1492,68,1396,20,14,6,0,5,13,2,39,75,OFC,0
1947,1947-12-31,Haiti,69,HT,1395,54,1395,68,1301,82,1265,26,22,2,2,11,10,5,45,41,CONCACAF,0
1947,1947-12-31,Panama,74,PA,1385,69,1385,83,1281,89,1213,25,5,8,12,8,11,6,53,70,CONCACAF,0
1947,1947-12-31,Turkey,76,TR,1358,37,1541,58,1402,76,1358,42,20,18,4,8,26,8,73,114,UEFA,0
1947,1947-12-31,Japan,86,JP,1289,30,1291,65,1220,87,1126,20,7,6,7,5,14,1,30,83,AFC,0
1947,1947-12-31,Ecuador,94,EC,1218,69,1340,86,1248,95,1205,32,7,5,20,2,25,5,31,129,CONMEBOL,0
1948,1948-12-31,England,1,EN,2077,1,2213,3,1997,12,1810,323,130,189,4,213,64,46,1088,395,UEFA,0
1948,1948-12-31,Argentina,2,AR,2076,1,2129,3,2009,10,1855,289,125,115,49,162,66,61,652,358,CONMEBOL,0
1948,1948-12-31,Sweden,3,SE,1997,3,2012,16,1725,32,1579,275,133,121,21,139,97,39,783,536,UEFA,0
1948,1948-12-31,Brazil,5,BR,1949,3,1996,8,1898,14,1805,96,28,29,39,46,33,17,212,169,CONMEBOL,0
1948,1948-12-31,Germany,7,DE,1909,6,1913,13,1761,25,1637,202,98,92,12,100,64,38,533,371,UEFA,0
1948,1948-12-31,Spain,8,ES,1894,1,2036,5,1955,9,1888,71,29,33,9,42,16,13,165,88,UEFA,0
1948,1948-12-31,Scotland,9,SQ,1881,1,2104,4,1964,14,1781,217,102,115,0,131,44,42,561,271,UEFA,0
1948,1948-12-31,Uruguay,10,UY,1869,1,2104,6,1935,15,1815,256,100,102,54,117,92,47,476,374,CONMEBOL,0
1948,1948-12-31,Paraguay,11,PY,1841,10,1864,17,1741,25,1647,93,21,31,41,31,48,14,139,194,CONMEBOL,0
1948,1948-12-31,Austria,13,AT,1804,1,2070,7,1888,15,1785,216,99,108,9,102,73,41,508,408,UEFA,0
1948,1948-12-31,Mexico,15,MX,1796,9,1860,21,1714,48,1498,32,9,6,17,22,8,2,110,62,CONCACAF,1
1948,1948-12-31,France,16,FR,1768,9,1775,25,1606,40,1514,182,99,73,10,61,102,19,326,526,UEFA,0
1948,1948-12-31,Switzerland,18,CH,1755,11,1803,22,1618,40,1485,215,103,99,13,63,116,36,343,526,UEFA,0
1948,1948-12-31,Czechia,19,CZ,1738,3,1956,9,1872,26,1699,159,66,81,12,75,47,37,386,288,UEFA,0
1948,1948-12-31,Australia,20,AU,1733,16,1733,27,1638,41,1528,51,36,15,0,28,17,6,163,107,AFC,0
1948,1948-12-31,South Africa,21,ZA,1726,7,1847,18,1752,35,1654,31,15,16,0,10,20,1,66,89,CAF,0
1948,1948-12-31,South Korea,23,KR,1714,16,1766,21,1703,25,1702,3,1,0,2,2,1,0,10,15,AFC,0
1948,1948-12-31,Netherlands,26,NL,1701,3,2003,16,1790,33,1606,185,93,77,15,85,68,32,447,396,UEFA,0
1948,1948-12-31,Portugal,27,PT,1690,17,1749,24,1679,35,1645,55,31,20,4,17,29,9,83,121,UEFA,0
1948,1948-12-31,Iraq,29,IQ,1678,23,1678,26,1678,29,1670,3,1,2,0,2,1,0,7,6,AFC,0
1948,1948-12-31,Tunisia,30,TN,1660,24,1660,29,1654,33,1610,4,1,3,0,3,0,1,10,4,CAF,0
1948,1948-12-31,Algeria,34,DZ,1640,21,1690,33,1646,39,1640,4,3,1,0,0,3,1,4,10,CAF,0
1948,1948-12-31,Canada,35,CA,1619,25,1619,33,1617,42,1589,13,1,12,0,5,6,2,20,26,CONCACAF,1
1948,1948-12-31,Norway,36,NO,1607,14,1793,26,1568,44,1364,166,81,73,12,56,81,29,320,431,UEFA,0
1948,1948-12-31,Egypt,36,EG,1607,16,1761,26,1669,37,1607,22,5,6,11,9,9,4,56,56,CAF,0
1948,1948-12-31,DR Congo,39,CD,1587,39,1587,40,1587,41,1587,1,1,0,0,0,1,0,2,3,CAF,0
1948,1948-12-31,Iran,42,IR,1571,41,1571,45,1571,47,1571,1,0,1,0,0,1,0,0,1,AFC,0
1948,1948-12-31,United States,44,US,1564,12,1784,21,1695,45,1564,28,4,15,9,8,18,2,53,106,CONCACAF,1
1948,1948-12-31,Belgium,47,BE,1552,5,1930,26,1680,54,1503,214,109,99,6,68,108,38,425,547,UEFA,0
1948,1948-12-31,Panama,60,PA,1470,57,1470,81,1297,89,1213,33,5,10,18,12,15,6,72,94,CONCACAF,0
1948,1948-12-31,Turkey,61,TR,1454,37,1541,58,1402,77,1358,49,23,20,6,12,29,8,89,124,UEFA,0
1948,1948-12-31,Curaçao,67,CW,1418,26,1611,41,1566,76,1361,84,29,38,17,38,24,22,185,137,CONCACAF,0
1948,1948-12-31,Colombia,69,CO,1408,54,1495,67,1370,75,1330,28,10,3,15,10,15,3,45,70,CONMEBOL,0
1948,1948-12-31,Haiti,72,HT,1387,54,1427,68,1306,82,1265,36,22,12,2,13,16,7,56,60,CONCACAF,0
1948,1948-12-31,New Zealand,78,NZ,1341,29,1572,49,1488,78,1341,24,18,6,0,5,17,2,40,100,OFC,0
1948,1948-12-31,Japan,89,JP,1289,30,1291,66,1222,89,1126,20,7,6,7,5,14,1,30,83,AFC,0
